Timestamp,ID,X,Y,Z,Distance
1776068786.67372,4294967295,0.32209259271621704,0.2880783677101135,0.9975659251213074,1.0871387028288102
1776068786.8728542,0,0.1869402825832367,0.2861398458480835,1.0007330179214478,1.0574919639375204
1776068787.0317411,0,0.16471189260482788,0.28732168674468994,1.0150225162506104,1.0676865025535345
1776068787.1868005,0,0.13363349437713623,0.28715622425079346,1.0258187055587769,1.0736017066955978
1776068787.3390937,0,0.1123274490237236,0.28694799542427063,1.0332553386688232,1.0782268790796345
1776068787.4947796,0,0.17815808951854706,0.24997983872890472,1.0346063375473022,1.0791851084614124
1776068787.650103,0,0.18146127462387085,0.2466343492269516,1.0332672595977783,1.0776817369536447
1776068787.805769,0,0.19334034621715546,0.2460089772939682,1.0296082496643066,1.0761013215127053
1776068787.9590688,0,0.20460659265518188,0.2444886714220047,1.0187344551086426,1.0674541949129075
1776068788.1138108,0,0.19950848817825317,0.24109885096549988,0.999891996383667,1.047719569934709
1776068788.2684264,0,0.19931310415267944,0.2417110800743103,0.9968456625938416,1.0449168554243067
1776068788.4220538,0,0.19065403938293457,0.24090145528316498,0.9954333305358887,1.04176292381345
1776068788.574454,0,0.18335473537445068,0.23836930096149445,0.9834510087966919,1.0284039913031928
1776068788.7286854,0,0.17519991099834442,0.24200432002544403,1.0010690689086914,1.04470109622347
1776068788.8826401,0,0.1669771671295166,0.24369964003562927,1.0104706287384033,1.0527686262608122
1776068789.0368369,0,0.15670713782310486,0.24734774231910706,1.0214122533798218,1.0625540099352664
1776068789.1905582,0,0.15375205874443054,0.2536352872848511,1.040473461151123,1.0819221681267175
1776068789.3444831,0,0.13781657814979553,0.25143206119537354,1.028132677078247,1.0673651166709337
1776068789.499994,0,0.1328589916229248,0.2541598379611969,1.0333459377288818,1.0724050363124487
1776068789.6553323,0,0.13059696555137634,0.25791582465171814,1.0550785064697266,1.0939683701238314
1776068789.8104277,0,0.14376506209373474,0.2637866735458374,1.0977568626403809,1.138122107549645
1776068789.9663982,0,0.1806490421295166,0.2697383761405945,1.1486876010894775,1.1936817301450062
1776068790.1213894,0,0.21503853797912598,0.2764660120010376,1.204772710800171,1.2546522678801286
1776068790.2756546,0,0.2562476396560669,0.28506290912628174,1.2786529064178467,1.334869645351055
1776068790.430707,0,0.2704399824142456,0.29238659143447876,1.3255544900894165,1.3840962427284829
1776068790.5867233,0,0.27213528752326965,0.3030555248260498,1.3650071620941162,1.424480543359999
1776068790.741485,0,0.24635155498981476,0.30857837200164795,1.4206933975219727,1.474543804054533
1776068790.8961477,0,0.21155734360218048,0.31463950872421265,1.453751802444458,1.5023810545905907
1776068791.0505993,0,0.17754597961902618,0.32414710521698,1.4966546297073364,1.5416124679451162
1776068791.2043927,0,0.14493218064308167,0.3357987105846405,1.545743465423584,1.5884234233717334
1776068791.360386,0,0.13737386465072632,0.3456912636756897,1.5755326747894287,1.6188505915617732
1776068791.5153818,0,0.1458374708890915,0.3544776439666748,1.5829596519470215,1.628706304918025
1776068791.6691546,0,0.15978185832500458,0.36370348930358887,1.5924737453460693,1.6412748398723278
1776068791.823926,0,0.17300274968147278,0.36911851167678833,1.5908892154693604,1.6422871012574367
1776068791.979348,0,0.1803869903087616,0.3715009391307831,1.5861904621124268,1.6390706501381023
1776068792.1349602,0,0.1876034140586853,0.3691129684448242,1.5623962879180908,1.61632966468504
1776068792.2885566,0,0.19200335443019867,0.35482197999954224,1.5339821577072144,1.5861479079100174
1776068792.443397,0,0.20461469888687134,0.36664092540740967,1.5497264862060547,1.6055979961474578
1776068792.598647,0,0.2107967734336853,0.3749392628669739,1.5405590534210205,1.5994802054438664
1776068792.7535431,0,0.2069704234600067,0.37726396322250366,1.5350902080535889,1.5942605812713226
1776068792.9108443,0,0.2017766535282135,0.38104188442230225,1.5424630641937256,1.6015926573242776
1776068793.0656614,0,0.19309580326080322,0.3872145116329193,1.5455431938171387,1.6049687944662776
1776068793.2209795,0,0.1845489740371704,0.3855392038822174,1.5474085807800293,1.6053573176772735
1776068793.3767648,0,0.1728731095790863,0.3860633373260498,1.5455348491668701,1.602375730729884
1776068793.5318797,0,0.15767715871334076,0.38570111989974976,1.5483514070510864,1.6034399022067873
1776068793.6867218,0,0.1483791470527649,0.38527029752731323,1.5488879680633545,1.6029670960591542
1776068793.8404982,0,0.13713347911834717,0.3829219341278076,1.5508664846420288,1.6033158303706752
1776068793.9940157,0,0.12213383615016937,0.38523510098457336,1.5575921535491943,1.609166266661518
1776068794.1478271,0,0.10404902696609497,0.3836827874183655,1.5598385334014893,1.6097002614331113
1776068794.3022811,0,0.09058016538619995,0.3847774267196655,1.5522997379302979,1.601840476093943
1776068794.4562166,0,0.08096566796302795,0.3793609142303467,1.5237088203430176,1.5723099922806234
1776068794.6096785,0,0.07606031000614166,0.38034042716026306,1.5166176557540894,1.5654306516213712
1776068794.7634552,0,0.09956008195877075,0.39094799757003784,1.5155749320983887,1.5683494258387367
1776068794.9186752,0,0.1283341348171234,0.39595547318458557,1.481170415878296,1.538543528073604
1776068795.0725882,0,0.1773662269115448,0.39908361434936523,1.4141184091567993,1.480019386632198
1776068795.227147,0,0.21358062326908112,0.3839256763458252,1.3341039419174194,1.4045814093292015
1776068795.3821855,0,0.24190889298915863,0.3918139338493347,1.3172030448913574,1.3953716109828214
1776068795.536017,0,0.24740304052829742,0.3787084221839905,1.2193259000778198,1.3005321926412738
1776068795.6911595,0,0.22834865748882294,0.37045377492904663,1.1512455940246582,1.2307499853736812
1776068795.8458378,0,0.2134239673614502,0.3627363443374634,1.079735279083252,1.1588596628775187
1776068795.9989798,0,0.2130146473646164,0.358661949634552,1.025968313217163,1.1075308636029972
1776068796.1516457,0,0.18229477107524872,0.3440723121166229,0.8401833772659302,0.9260265908496583
1776068796.3051548,0,0.1606561541557312,0.3139970004558563,0.7903276681900024,0.8654607670310837
1776068796.4599736,0,0.16583184897899628,0.3109077215194702,0.8171967267990112,0.8899293813147416
1776068796.6155403,0,0.1698383390903473,0.3082907497882843,0.8249509334564209,0.8969014942793944
1776068796.7710042,0,0.17663948237895966,0.3078885078430176,0.8369492888450623,0.9091099779978009
1776068796.9261832,0,0.19075390696525574,0.3102499544620514,0.8459880948066711,0.9210526281493558
1776068797.0830839,0,0.19418787956237793,0.3179699778556824,0.8674585223197937,0.9440858686219785
1776068797.2364705,0,0.19561167061328888,0.3151375353336334,0.8639779686927795,0.9402305686600391
1776068797.3907685,0,0.19367778301239014,0.31662148237228394,0.8670026659965515,0.9431086202433656
1776068797.5456905,0,0.20619434118270874,0.32104358077049255,0.875340461730957,0.9548853392073187
1776068797.6999123,0,0.22346919775009155,0.32328000664711,0.8763753771781921,0.9604593936054994
1776068797.854305,0,0.23899048566818237,0.3235816955566406,0.8773725032806396,0.9651963921669828
1776068798.008615,0,0.2523394227027893,0.32468220591545105,0.8798768520355225,0.971224481691046
1776068798.1640823,0,0.25169113278388977,0.324631929397583,0.880098819732666,0.9712405718467834
1776068798.3186653,0,0.24131102859973907,0.32341060042381287,0.8758609294891357,0.9643431945090545
1776068798.4727228,0,0.19508203864097595,0.3228033781051636,0.8514528870582581,0.9312524048807966
1776068798.6273134,0,0.14057153463363647,0.31985270977020264,0.8202064633369446,0.8915182302097338
1776068798.7822084,0,0.111888088285923,0.3174530565738678,0.797787606716156,0.8658870901325771
1776068798.9371288,0,0.08320774137973785,0.31503087282180786,0.7754825949668884,0.8411547028656301
1776068799.095327,0,-0.013495221734046936,0.3072773218154907,0.7317014932632446,0.793718179680555
1776068799.248116,0,-0.04229120910167694,0.30813974142074585,0.7140992283821106,0.7788943154151605
1776068799.402486,0,-0.07989134639501572,0.30722886323928833,0.6924396753311157,0.7617380820260824
1776068799.5566907,0,-0.13609883189201355,0.3053959608078003,0.6599966287612915,0.7398548066319229
1776068799.720913,0,-0.17348596453666687,0.30403465032577515,0.638355016708374,0.728032674985596
1776068799.8750677,0,-0.08279448002576828,0.3923417925834656,0.8066792488098145,0.9008431709186183
1776068800.028283,0,-0.09073206782341003,0.3933347761631012,0.8295592069625854,0.9225578746762625
1776068800.1828835,0,-0.09865593910217285,0.3944466710090637,0.8524044156074524,0.944412229027847
1776068800.3376825,0,-0.10664337873458862,0.3957386612892151,0.875246524810791,0.9664566091968514
1776068800.4908063,0,-0.11843402683734894,0.3973769545555115,0.9095752835273743,0.9996310615065072
1776068800.643968,0,-0.058822184801101685,0.38996535539627075,0.7830683588981628,0.8767719672420969
1776068800.7973404,0,-0.05499942600727081,0.3898361325263977,0.7712022662162781,0.8658811018271454
1776068800.9497476,0,-0.04864196479320526,0.3889881372451782,0.7538378238677979,0.8496759831548459
1776068801.1031065,0,-0.044364459812641144,0.38794490694999695,0.7423314452171326,0.838764228303202
1776068801.2561166,0,-0.04011179506778717,0.38698312640190125,0.7306221723556519,0.827752170012886
1776068801.4090302,0,-0.03551722317934036,0.3791871666908264,0.7640695571899414,0.8537251716740117
1776068801.5639367,0,-0.03155174106359482,0.3793768286705017,0.7628183364868164,0.8525339318623893
1776068801.7184498,0,-0.02756255865097046,0.37914976477622986,0.7615877985954285,0.8511934056010358
1776068801.8724828,0,-0.02363400161266327,0.37921422719955444,0.7603369355201721,0.8499848537821065
1776068802.0258207,0,-0.017634272575378418,0.37904924154281616,0.7584223747253418,0.8480529426677758
1776068802.181023,0,-0.013656318187713623,0.3791818916797638,0.757232666015625,0.8469750365184439
1776068802.33587,0,-0.009689703583717346,0.3788408041000366,0.7561548948287964,0.8458040376944596
1776068802.4887173,0,-0.0037972405552864075,0.3789229393005371,0.7543809413909912,0.8442082786243874
1776068802.643221,0,1.5854835510253906e-05,0.37876224517822266,0.7531250715255737,0.8430054637926283
1776068802.7980876,0,0.003812238574028015,0.37880489230155945,0.75194251537323,0.8419769747566507
1776068802.9524555,0,0.009702138602733612,0.3785769045352936,0.7501036524772644,0.8402797710291043
1776068803.1056266,0,0.013628199696540833,0.3785535991191864,0.7487114071846008,0.8390812395003261
1776068803.2583869,0,-0.027957946062088013,0.36599260568618774,0.7413123846054077,0.8272099405437122
1776068803.4118824,0,-0.024443134665489197,0.36012572050094604,0.7308524250984192,0.8151277621764831
1776068803.56477,0,-0.02387191355228424,0.3601002097129822,0.7307194471359253,0.8149803308759137
1776068803.7184367,0,-0.023559994995594025,0.3601853847503662,0.7305663824081421,0.8148716609729911
1776068803.8725429,0,-0.023114077746868134,0.3601941466331482,0.7304332256317139,0.814743383505273
1776068804.026434,0,-0.028479769825935364,0.36937418580055237,0.7480161190032959,0.8347313943502498
1776068804.1807046,0,-0.029134944081306458,0.3702477216720581,0.7495030164718628,0.8364729476022473
1776068804.3339026,0,-0.029575496912002563,0.372234582901001,0.7524875402450562,0.8400421376033044
1776068804.486613,0,-0.02584023028612137,0.3714938759803772,0.7512068152427673,0.8384432578650417
1776068804.6390882,0,-0.02377433329820633,0.3710370361804962,0.7499176263809204,0.8370245799844678
1776068804.7921636,0,-0.025908514857292175,0.3713151216506958,0.7507463097572327,0.8379535740855124
1776068804.9452314,0,-0.025572694838047028,0.37130483984947205,0.7508149147033691,0.8380001688293084
1776068805.0977223,0,-0.025092214345932007,0.371043860912323,0.7507843375205994,0.8378426388097892
1776068805.252165,0,-0.0249660462141037,0.3713761866092682,0.7507922649383545,0.8379931983824637
1776068805.4055667,0,-0.028603985905647278,0.3740098178386688,0.7516559362411499,0.840052485465024
1776068805.5599346,0,-0.02963152527809143,0.374142587184906,0.750998854637146,0.8395593978403353
1776068805.714017,0,-0.030183352530002594,0.3739376366138458,0.7506747841835022,0.8391978446440663
1776068805.867166,0,-0.030755870044231415,0.37413349747657776,0.7502632737159729,0.8389378864750613
1776068806.0213213,0,-0.0314527228474617,0.3739868700504303,0.7497583031654358,0.8384467579459951
1776068806.1765594,0,-0.03216307610273361,0.374201238155365,0.7492201328277588,0.8380882039116425
1776068806.330297,0,-0.03271207958459854,0.3743084967136383,0.748952329158783,0.837917968667064
1776068806.48379,0,-0.0332469716668129,0.37434712052345276,0.7483645677566528,0.8374309846445951
1776068806.6372492,0,-0.034219540655612946,0.37436655163764954,0.7477675080299377,0.8369453614263294
1776068806.6375241,4294967295,0.7707286477088928,0.19022932648658752,1.026357650756836,1.2975437843563549
1776068806.7946472,0,-0.03480137884616852,0.3745177090167999,0.7472093105316162,0.8365383458526694
1776068806.794919,1,0.7568454146385193,0.1960209608078003,1.1520477533340454,1.3922834570220919
1776068806.9518838,0,-0.03535386174917221,0.3745443522930145,0.7469179630279541,0.8363132253342652
1776068806.9521546,1,0.7230440378189087,0.20058318972587585,1.2575581073760986,1.4644038684916922
1776068807.1083498,0,-0.036288365721702576,0.3746627867221832,0.7463284730911255,0.8358799190001606
1776068807.10876,1,0.7685429453849792,0.22020159661769867,1.4658329486846924,1.6696745897041323
1776068807.2687936,0,-0.036836303770542145,0.37463057041168213,0.7459790706634521,0.8355774957658719
1776068807.2690644,1,0.8031914234161377,0.22854574024677277,1.56050705909729,1.769896013760882
1776068807.425778,0,-0.03783169388771057,0.3749195337295532,0.7452500462532043,0.8351009072410365
1776068807.426042,1,0.884014904499054,0.2501288652420044,1.745140790939331,1.9721975511606535
1776068807.583241,0,-0.038485802710056305,0.3748495280742645,0.7448283433914185,0.8347230599587752
1776068807.583512,1,0.9000550508499146,0.256625235080719,1.7837722301483154,2.0143979187064733
1776068807.7404835,0,-0.03860174119472504,0.37489232420921326,0.744102418422699,0.8340999689945803
1776068807.7407644,1,0.8975943326950073,0.26293832063674927,1.8154979944229126,2.0422647023094456
1776068807.8964972,1,0.8522399663925171,0.27008867263793945,1.8826918601989746,2.084175974303398
1776068808.0534286,1,0.8547323942184448,0.27984708547592163,1.9552124738693237,2.152147224273926
1776068808.2085137,4294967295,0.6902107000350952,0.09573467075824738,0.8728421330451965,1.1168748035688758
1776068808.2088003,1,0.8573558330535889,0.2884695827960968,2.0274510383605957,2.2200971685084023
1776068808.3663282,2,0.66773521900177,0.10148081928491592,0.9940048456192017,1.2017546806617947
1776068808.3666024,1,0.590019941329956,0.4146733582019806,2.0705201625823975,2.1925171079902093
1776068808.5248735,2,0.6466518640518188,0.10738275200128555,1.0810682773590088,1.2642777815895667
1776068808.5251594,1,0.48492956161499023,0.41918420791625977,2.12335205078125,2.217993690579716
1776068808.6813478,2,0.5864906311035156,0.11367493867874146,1.1181997060775757,1.2677790953978505
1776068808.681737,1,0.39625248312950134,0.41502606868743896,2.1824121475219727,2.2565871243379716
1776068808.8377619,2,0.4963158071041107,0.11884322762489319,1.2485123872756958,1.3487906710511324
1776068808.8380444,1,0.29336386919021606,0.44126179814338684,2.3916029930114746,2.4495998061782323
1776068808.9942636,2,0.4067460894584656,0.12677012383937836,1.2934050559997559,1.3617671182965672
1776068808.9945595,1,0.21184849739074707,0.4424697160720825,2.4300692081451416,2.4790916868608917
1776068809.1509676,2,0.3207208514213562,0.1382744312286377,1.3656835556030273,1.409635859685958
1776068809.1512597,1,0.13546957075595856,0.45123201608657837,2.5119762420654297,2.555775220484681
1776068809.3103025,2,0.20051316916942596,0.147099107503891,1.4744036197662354,1.4952289832726575
1776068809.3105798,1,0.020823568105697632,0.46120527386665344,2.6352224349975586,2.6753581456592928
1776068809.466294,2,0.12392768263816833,0.15808255970478058,1.5252875089645386,1.5384570683675671
1776068809.4665875,1,-0.05571582913398743,0.47097450494766235,2.7169766426086426,2.758057888153857
1776068809.6221943,2,0.05226196348667145,0.1659225970506668,1.5779123306274414,1.587472501867558
1776068809.6226826,1,-0.13210508227348328,0.47969040274620056,2.7989449501037598,2.842823854719218
1776068809.7786486,2,-0.06314873695373535,0.17350347340106964,1.6398465633392334,1.6502084624545414
1776068809.778936,1,-0.2468368411064148,0.4907342791557312,2.921774387359619,2.972963862796951
1776068809.9359076,2,-0.1277903914451599,0.18759991228580475,1.759770393371582,1.7743494437743996
1776068809.9362478,1,0.30159252882003784,0.9343742728233337,2.46921968460083,2.6572653585922543
1776068810.0925086,2,-0.2787247896194458,0.20570866763591766,2.010011911392212,2.039644931900531
1776068810.0927975,1,0.39002764225006104,0.9252300262451172,2.3584704399108887,2.563309380296913
1776068810.2515597,2,-0.3575037121772766,0.1992562711238861,2.0881009101867676,2.1278339636648194
1776068810.2519662,1,0.4473993182182312,0.9185690879821777,2.2423744201660156,2.4641790437290516
1776068810.444692,2,-0.42442619800567627,0.20857296884059906,2.0883893966674805,2.1412637747362417
1776068810.4450326,1,0.49035942554473877,0.9107107520103455,2.1253538131713867,2.363678334970723
1776068810.6247149,1,0.5458846688270569,0.9242722392082214,1.9522451162338257,2.2278981659156303
1776068810.6250246,2,-0.47061973810195923,0.21441522240638733,2.1830825805664062,2.2435031488864055
1776068810.7903798,1,0.5719053745269775,0.9070780873298645,1.7311890125274658,2.036389405546658
1776068810.7906737,2,-0.4743659794330597,0.22353194653987885,2.2187116146087646,2.2798400914027335
1776068810.9513967,1,0.5736061334609985,0.8718085885047913,1.5540257692337036,1.8719162114734724
1776068810.95175,2,-0.46558642387390137,0.23631173372268677,2.2635762691497803,2.3230134480559403
1776068811.1081414,1,0.6087351441383362,0.8197885155677795,1.2802451848983765,1.6375711952221872
1776068811.108421,2,-0.495246022939682,0.25456666946411133,2.364647150039673,2.4293268525726153
1776068811.2655733,1,0.6401149034500122,0.7764037847518921,1.1032500267028809,1.4932215334690926
1776068811.265868,2,-0.5379237532615662,0.267103910446167,2.411257266998291,2.484928182252097
1776068811.4227738,1,0.6151629090309143,0.7858211398124695,0.9721338748931885,1.393192211842426
1776068811.4230597,2,-0.6180210113525391,0.2924635410308838,2.534933090209961,2.6255229317503512
1776068811.5761375,1,0.6624569296836853,0.7661668658256531,0.7624080777168274,1.2677250991216145
1776068811.5764368,2,-0.6701440811157227,0.30091482400894165,2.6421666145324707,2.742387142566262
1776068811.7296932,1,0.6955585479736328,0.747092604637146,0.6231830716133118,1.195954093729398
1776068811.7299945,2,-0.6913909912109375,0.3170965313911438,2.716798782348633,2.821270518174206
1776068811.8833058,1,0.7324643731117249,0.7282167673110962,0.4831238389015198,1.1402685480999275
1776068811.8836343,2,-0.6853383779525757,0.33551982045173645,2.8007009029388428,2.9027896565085594
1776068812.0373712,1,0.012259140610694885,0.24161337316036224,0.46558019518852234,0.524682977397041
1776068812.0376241,2,-0.6569145917892456,0.353507936000824,2.9312801361083984,3.0247161648764442
1776068812.193689,1,-0.05229947715997696,0.22913390398025513,0.4061453342437744,0.469245792514357
1776068812.1939662,2,-0.6233326196670532,0.3731430172920227,3.0385947227478027,3.124233850915386
1776068812.3496122,1,-0.10950500518083572,0.21392592787742615,0.3466309905052185,0.42179223837868507
1776068812.3498843,2,-0.6172446608543396,0.3916584849357605,3.1641459465026855,3.247492403523793
1776068812.5052168,1,-0.1748386174440384,0.18557889759540558,0.2574229836463928,0.36231845370044274
1776068812.5054698,2,-0.6443442106246948,0.4164506196975708,3.36191463470459,3.448344616109728
1776068812.6615586,1,-0.22095882892608643,0.11815359443426132,0.19989432394504547,0.3205320837351079
1776068812.661944,2,-0.6729600429534912,0.4337387681007385,3.4809932708740234,3.5718788739591583
